time_stamp,sec_since_session_start,data,screen_position,__class__
2013-12-10 19:14:57,374,"[ConnectorControl: Id=1c059eaf-9ec2-49e0-9c18-2b5b4ec22305, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Charge=Positive]","(864.0, 642.0)",SelectConnector
2013-12-10 19:14:58,375,"[Connection: Id=31a1c0c3-8fdc-4c7c-a098-d28bca3e2bf0, Source=[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Grounded, Color=Blue], Destination=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]]","(761.0, 665.0)",AddConnection
2013-12-10 19:14:58,375,"[ConnectorControl: Id=1c059eaf-9ec2-49e0-9c18-2b5b4ec22305, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Charge=Positive]","(637.0, 704.0)",ReleaseConnector
2013-12-10 19:14:59,376,"[ConnectorControl: Id=52150dcb-e558-4bd6-9002-b9854ac6408c, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=None, Color=Blue], Charge=Positive]","(844.0, 1032.0)",SelectConnector
2013-12-10 19:15:00,377,"[ConnectorControl: Id=52150dcb-e558-4bd6-9002-b9854ac6408c, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=None, Color=Blue], Charge=Positive]","(879.0, 623.0)",ReleaseConnector
2013-12-10 19:15:00,377,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(882.0, 650.0)",SelectNode
2013-12-10 19:15:00,377,,"(882.0, 650.0)",StartTouch
2013-12-10 19:15:01,378,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(1000.0, 587.0)",ReleaseNode
2013-12-10 19:15:02,379,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=None, Color=Blue]","(886.0, 1160.0)",SelectNode
2013-12-10 19:15:02,379,,"(886.0, 1160.0)",StartTouch
2013-12-10 19:15:03,380,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=None, Color=Blue]","(1017.0, 1116.0)",ReleaseNode
2013-12-10 19:15:03,380,"[ConnectorControl: Id=96cf4a0b-a3d5-4e52-a5aa-c3e579b50a49, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=None, Color=Blue], Charge=Negative]","(1123.0, 1078.0)",SelectConnector
2013-12-10 19:15:04,381,"[Connection: Id=98dec72d-47c2-4919-820d-7c13d1e59684, Source=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Grounded, Color=Blue], Destination=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]]","(1019.0, 835.0)",AddConnection
2013-12-10 19:15:04,381,"[ConnectorControl: Id=96cf4a0b-a3d5-4e52-a5aa-c3e579b50a49, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Grounded, Color=Blue], Charge=Negative]","(952.0, 623.0)",ReleaseConnector
2013-12-10 19:15:05,382,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Charge=Negative]","(1128.0, 543.0)",SelectConnector
2013-12-10 19:15:06,383,"[Connection: Id=78e74d06-7b80-4718-8ad6-eeb3bb02bd95, Source=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Destination=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Active, Color=Blue]]","(1019.0, 835.0)",AddConnection
2013-12-10 19:15:06,383,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Charge=Negative]","(929.0, 1127.0)",ReleaseConnector
2013-12-10 19:15:06,383,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Charge=Negative]","(1127.0, 545.0)",SelectConnector
2013-12-10 19:15:08,385,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Charge=Negative]","(634.0, 1060.0)",ReleaseConnector
2013-12-10 19:15:09,386,,"(718.0, 1111.0)",EndTouch
2013-12-10 19:15:10,387,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]","(1088.0, 527.0)",SelectNode
2013-12-10 19:15:10,387,,"(1088.0, 527.0)",StartTouch
2013-12-10 19:15:11,388,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]","(1179.0, 389.0)",ReleaseNode
2013-12-10 19:15:13,390,"[Connection: Id=757e1e6a-a085-463e-90e9-3070d32b1128, Source=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=Grounded, Color=Blue], Destination=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]]","(878.0, 712.0)",RemoveConnection
2013-12-10 19:15:13,390,,"(721.0, 1041.0)",EndTouch
2013-12-10 19:15:13,390,"[ConnectorControl: Id=dcb64873-abf6-42f0-adfb-b8456871871b, Node=[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Grounded, Color=Blue], Charge=Negative]","(670.0, 691.0)",SelectConnector
2013-12-10 19:15:14,391,"[Connection: Id=95da876c-9f5a-41b7-91b1-22993223c847, Source=[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Grounded, Color=Blue], Destination=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=None, Color=Blue]]","(572.0, 861.0)",AddConnection
2013-12-10 19:15:14,391,"[ConnectorControl: Id=dcb64873-abf6-42f0-adfb-b8456871871b, Node=[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Grounded, Color=Blue], Charge=Negative]","(509.0, 987.0)",ReleaseConnector
2013-12-10 19:15:15,392,,"(976.0, 687.0)",EndTouch
2013-12-10 19:15:16,393,"[ConnectorControl: Id=23300822-c1f5-4b8f-955c-7e6514650b83, Node=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=None, Color=Blue], Charge=Negative]","(670.0, 1060.0)",SelectConnector
2013-12-10 19:15:17,394,"[Connection: Id=d4efc079-4cdf-4874-90f8-1cc7b2b4e5b5, Source=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=Grounded, Color=Blue], Destination=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]]","(878.0, 712.0)",AddConnection
2013-12-10 19:15:17,394,"[ConnectorControl: Id=23300822-c1f5-4b8f-955c-7e6514650b83, Node=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=Grounded, Color=Blue], Charge=Negative]","(1090.0, 410.0)",ReleaseConnector
2013-12-10 19:15:21,398,"[ConnectorControl: Id=23300822-c1f5-4b8f-955c-7e6514650b83, Node=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=Grounded, Color=Blue], Charge=Negative]","(674.0, 1071.0)",SelectConnector
2013-12-10 19:15:22,399,"[Connection: Id=ab5c27bd-95b0-4a25-b127-a20cd8a23aa8, Source=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=Grounded, Color=Blue], Destination=[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Grounded, Color=Blue]]","(572.0, 861.0)",AddConnection
2013-12-10 19:15:22,399,"[ConnectorControl: Id=23300822-c1f5-4b8f-955c-7e6514650b83, Node=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=Grounded, Color=Blue], Charge=Negative]","(480.0, 652.0)",ReleaseConnector
2013-12-10 19:15:23,400,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Active, Color=Blue]","(1064.0, 1052.0)",SelectNode
2013-12-10 19:15:23,400,,"(1064.0, 1052.0)",StartTouch
2013-12-10 19:15:26,403,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Active, Color=Blue]","(1486.0, 1246.0)",ReleaseNode
2013-12-10 19:15:26,403,"[ConnectorControl: Id=1c059eaf-9ec2-49e0-9c18-2b5b4ec22305, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Charge=Positive]","(1078.0, 418.0)",SelectConnector
2013-12-10 19:15:29,406,"[ConnectorControl: Id=1c059eaf-9ec2-49e0-9c18-2b5b4ec22305, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Charge=Positive]","(646.0, 1006.0)",ReleaseConnector
2013-12-10 19:15:30,407,"[Connection: Id=98dec72d-47c2-4919-820d-7c13d1e59684, Source=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Active, Color=Blue], Destination=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]]","(1333.0, 817.0)",RemoveConnection
2013-12-10 19:15:30,407,"[Connection: Id=78e74d06-7b80-4718-8ad6-eeb3bb02bd95, Source=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Destination=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Blue]]","(1333.0, 817.0)",RemoveConnection
2013-12-10 19:15:30,407,,"(1139.0, 706.0)",EndTouch
2013-12-10 19:15:31,408,,"(1005.0, 379.0)",EndTouch
2013-12-10 19:15:31,408,,"(1209.0, 605.0)",EndTouch
2013-12-10 19:15:32,409,,"(1107.0, 529.0)",EndTouch
2013-12-10 19:15:32,409,,"(1292.0, 415.0)",EndTouch
2013-12-10 19:15:32,409,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(1129.0, 342.0)",SelectNode
2013-12-10 19:15:32,409,,"(1129.0, 342.0)",StartTouch
2013-12-10 19:15:33,410,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(1034.0, 502.0)",ReleaseNode
2013-12-10 19:15:33,410,,"(1195.0, 377.0)",EndTouch
2013-12-10 19:15:33,410,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Charge=Negative]","(1109.0, 523.0)",SelectConnector
2013-12-10 19:15:35,412,"[Connection: Id=cc0f44ff-23fe-48f2-abf1-55636fef2cf2, Source=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Destination=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=Active, Color=Blue]]","(847.0, 735.0)",AddConnection
2013-12-10 19:15:35,412,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Charge=Negative]","(517.0, 987.0)",ReleaseConnector
2013-12-10 19:15:37,414,"[Connection: Id=31a1c0c3-8fdc-4c7c-a098-d28bca3e2bf0, Source=[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Active, Color=Blue], Destination=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]]","(841.0, 565.0)",RemoveConnection
2013-12-10 19:15:37,414,"[Connection: Id=d4efc079-4cdf-4874-90f8-1cc7b2b4e5b5, Source=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=Active, Color=Blue], Destination=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]]","(847.0, 735.0)",RemoveConnection
2013-12-10 19:15:37,414,"[Connection: Id=cc0f44ff-23fe-48f2-abf1-55636fef2cf2, Source=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Destination=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=Charged, Color=Blue]]","(847.0, 735.0)",RemoveConnection
2013-12-10 19:15:37,414,,"(635.0, 697.0)",EndTouch
2013-12-10 19:15:38,415,,"(1088.0, 598.0)",EndTouch
2013-12-10 19:15:39,416,,"(645.0, 892.0)",EndTouch
2013-12-10 19:15:39,416,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(1146.0, 516.0)",SelectNode
2013-12-10 19:15:39,416,,"(1146.0, 516.0)",StartTouch
2013-12-10 19:15:40,417,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(957.0, 674.0)",ReleaseNode
2013-12-10 19:15:40,417,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Charge=Negative]","(962.0, 741.0)",SelectConnector
2013-12-10 19:15:41,418,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Charge=Negative]","(469.0, 998.0)",ReleaseConnector
2013-12-10 19:15:42,419,"[ConnectorControl: Id=1c059eaf-9ec2-49e0-9c18-2b5b4ec22305, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Charge=Positive]","(990.0, 571.0)",SelectConnector
2013-12-10 19:15:43,420,"[ConnectorControl: Id=1c059eaf-9ec2-49e0-9c18-2b5b4ec22305, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Charge=Positive]","(504.0, 984.0)",ReleaseConnector
2013-12-10 19:15:44,421,"[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=None, Color=Blue]","(617.0, 1050.0)",SelectNode
2013-12-10 19:15:44,421,,"(617.0, 1050.0)",StartTouch
2013-12-10 19:15:44,421,"[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=None, Color=Blue]","(927.0, 1116.0)",ReleaseNode
2013-12-10 19:15:45,422,"[Connection: Id=95da876c-9f5a-41b7-91b1-22993223c847, Source=[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=None, Color=Blue], Destination=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=None, Color=Blue]]","(744.0, 909.0)",RemoveConnection
2013-12-10 19:15:45,422,"[Connection: Id=ab5c27bd-95b0-4a25-b127-a20cd8a23aa8, Source=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=None, Color=Blue], Destination=[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=None, Color=Blue]]","(744.0, 909.0)",RemoveConnection
2013-12-10 19:15:45,422,,"(907.0, 998.0)",EndTouch
2013-12-10 19:15:45,422,,"(877.0, 1143.0)",EndTouch
2013-12-10 19:15:45,422,,"(958.0, 962.0)",EndTouch
2013-12-10 19:15:45,422,,"(767.0, 1208.0)",EndTouch
2013-12-10 19:15:46,423,"[ConnectorControl: Id=dcb64873-abf6-42f0-adfb-b8456871871b, Node=[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=None, Color=Blue], Charge=Negative]","(671.0, 721.0)",SelectConnector
2013-12-10 19:15:47,424,"[Connection: Id=0804e8c0-7444-4361-8569-89440f7a3720, Source=[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=None, Color=Blue], Destination=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=None, Color=Blue]]","(744.0, 909.0)",AddConnection
2013-12-10 19:15:47,424,"[ConnectorControl: Id=dcb64873-abf6-42f0-adfb-b8456871871b, Node=[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=None, Color=Blue], Charge=Negative]","(860.0, 1088.0)",ReleaseConnector
2013-12-10 19:15:48,425,"[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=None, Color=Blue]","(937.0, 1123.0)",SelectNode
2013-12-10 19:15:48,425,,"(937.0, 1123.0)",StartTouch
2013-12-10 19:15:49,426,"[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=None, Color=Blue]","(850.0, 782.0)",ReleaseNode
2013-12-10 19:15:49,426,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(1042.0, 642.0)",SelectNode
2013-12-10 19:15:49,426,,"(1042.0, 642.0)",StartTouch
2013-12-10 19:15:49,426,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(824.0, 431.0)",ReleaseNode
2013-12-10 19:15:50,427,,"(871.0, 352.0)",EndTouch
2013-12-10 19:15:50,427,,"(869.0, 501.0)",EndTouch
2013-12-10 19:15:51,428,,"(861.0, 306.0)",EndTouch
2013-12-10 19:15:51,428,,"(840.0, 520.0)",EndTouch
2013-12-10 19:15:51,428,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Charge=Negative]","(816.0, 516.0)",SelectConnector
2013-12-10 19:15:53,430,"[Connection: Id=dbbb5ebd-78bf-496d-b865-6d80077dd1f7, Source=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Destination=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=Charged, Color=Blue]]","(840.0, 604.0)",AddConnection
2013-12-10 19:15:53,430,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Charge=Negative]","(778.0, 746.0)",ReleaseConnector
2013-12-10 19:15:54,431,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(849.0, 372.0)",SelectNode
2013-12-10 19:15:54,431,,"(849.0, 372.0)",StartTouch
2013-12-10 19:15:55,432,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(873.0, 480.0)",ReleaseNode
2013-12-10 19:15:55,432,,"(824.0, 534.0)",EndTouch
2013-12-10 19:15:55,432,,"(892.0, 428.0)",EndTouch
2013-12-10 19:15:56,433,,"(862.0, 446.0)",EndTouch
2013-12-10 19:15:56,433,,"(800.0, 581.0)",EndTouch
2013-12-10 19:15:57,434,,"(839.0, 553.0)",EndTouch
2013-12-10 19:15:57,434,,"(892.0, 373.0)",EndTouch
2013-12-10 19:15:57,434,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(874.0, 492.0)",SelectNode
2013-12-10 19:15:57,434,,"(874.0, 492.0)",StartTouch
2013-12-10 19:15:57,434,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(915.0, 407.0)",ReleaseNode
2013-12-10 19:15:58,435,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(945.0, 452.0)",SelectNode
2013-12-10 19:15:58,435,,"(945.0, 452.0)",StartTouch
2013-12-10 19:15:59,436,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(946.0, 356.0)",ReleaseNode
2013-12-10 19:15:59,436,"[Connection: Id=dbbb5ebd-78bf-496d-b865-6d80077dd1f7, Source=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Destination=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=Charged, Color=Blue]]","(856.0, 600.0)",RemoveConnection
2013-12-10 19:15:59,436,,"(762.0, 472.0)",EndTouch
2013-12-10 19:15:59,436,"[ConnectorControl: Id=1c059eaf-9ec2-49e0-9c18-2b5b4ec22305, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Charge=Positive]","(770.0, 455.0)",SelectConnector
2013-12-10 19:16:00,437,"[Connection: Id=7f15230d-4db6-442e-8e4e-2d14e23938ac, Source=[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Grounded, Color=Blue], Destination=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]]","(713.0, 554.0)",AddConnection
2013-12-10 19:16:00,437,"[ConnectorControl: Id=1c059eaf-9ec2-49e0-9c18-2b5b4ec22305, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Charge=Positive]","(649.0, 717.0)",ReleaseConnector
2013-12-10 19:16:01,438,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Charge=Negative]","(949.0, 412.0)",SelectConnector
2013-12-10 19:16:03,440,"[Connection: Id=8f5755ed-8997-4795-ac5c-747f546af57a, Source=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Destination=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=Charged, Color=Blue]]","(856.0, 600.0)",AddConnection
2013-12-10 19:16:03,440,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Charge=Negative]","(766.0, 760.0)",ReleaseConnector
2013-12-10 19:16:04,441,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(927.0, 418.0)",SelectNode
2013-12-10 19:16:04,441,,"(927.0, 418.0)",StartTouch
2013-12-10 19:16:05,442,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(627.0, 321.0)",ReleaseNode
2013-12-10 19:16:06,443,"[Connection: Id=8f5755ed-8997-4795-ac5c-747f546af57a, Source=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Destination=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=Charged, Color=Blue]]","(743.0, 556.0)",RemoveConnection
2013-12-10 19:16:06,443,,"(626.0, 515.0)",EndTouch
2013-12-10 19:16:06,443,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Charge=Negative]","(712.0, 350.0)",SelectConnector
2013-12-10 19:16:07,444,"[Connection: Id=8182bb80-7d26-498e-b777-dbe1dd13f33d, Source=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Destination=[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Active, Color=Blue]]","(599.0, 510.0)",AddConnection
2013-12-10 19:16:07,444,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Charge=Negative]","(472.0, 685.0)",ReleaseConnector
2013-12-10 19:16:08,445,,"(781.0, 713.0)",EndTouch
2013-12-10 19:16:09,446,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Charge=Negative]","(731.0, 305.0)",SelectConnector
2013-12-10 19:16:10,447,"[Connection: Id=3b495b7d-871a-49aa-8368-b307acb0dd8b, Source=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Destination=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=Charged, Color=Blue]]","(743.0, 556.0)",AddConnection
2013-12-10 19:16:10,447,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Charge=Negative]","(806.0, 742.0)",ReleaseConnector
2013-12-10 19:16:11,448,"[ConnectorControl: Id=1c059eaf-9ec2-49e0-9c18-2b5b4ec22305, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Charge=Positive]","(534.0, 338.0)",SelectConnector
2013-12-10 19:16:12,449,"[Connection: Id=84c92b88-6db7-4f70-80a9-5ff938378412, Source=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=Active, Color=Blue], Destination=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]]","(743.0, 556.0)",AddConnection
2013-12-10 19:16:12,449,"[ConnectorControl: Id=1c059eaf-9ec2-49e0-9c18-2b5b4ec22305, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Charge=Positive]","(936.0, 841.0)",ReleaseConnector
2013-12-10 19:16:14,451,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=None, Color=Blue]","(1520.0, 1231.0)",SelectNode
2013-12-10 19:16:14,451,,"(1520.0, 1231.0)",StartTouch
2013-12-10 19:16:14,451,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=None, Color=Blue]","(1132.0, 733.0)",ReleaseNode
2013-12-10 19:16:15,452,"[ConnectorControl: Id=52150dcb-e558-4bd6-9002-b9854ac6408c, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=None, Color=Blue], Charge=Positive]","(1059.0, 770.0)",SelectConnector
2013-12-10 19:16:16,453,"[ConnectorControl: Id=52150dcb-e558-4bd6-9002-b9854ac6408c, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=None, Color=Blue], Charge=Positive]","(748.0, 350.0)",ReleaseConnector
2013-12-10 19:16:17,454,"[ConnectorControl: Id=52150dcb-e558-4bd6-9002-b9854ac6408c, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=None, Color=Blue], Charge=Positive]","(1041.0, 734.0)",SelectConnector
2013-12-10 19:16:19,456,"[ConnectorControl: Id=52150dcb-e558-4bd6-9002-b9854ac6408c, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=None, Color=Blue], Charge=Positive]","(896.0, 445.0)",ReleaseConnector
2013-12-10 19:16:19,456,"[ConnectorControl: Id=23300822-c1f5-4b8f-955c-7e6514650b83, Node=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=Active, Color=Blue], Charge=Negative]","(941.0, 838.0)",SelectConnector
